LGRL,LOAD RELATIVE LONG (64),RIL-b,,GE,,A*,,SP,,C48,7-222,,,,,
LH,LOAD HALFWORD (3216),RX-a,,,,A,,,B2,48,7-231,,,,,
LHH,LOAD HALFWORD HIGH (3216),RXY-a,,HW,,A,,,B2,E3C4,7-232,,,,,
LHI,LOAD HALFWORD IMMEDIATE (32)16,RI-a,,,,,,,,A78,7-231,,,,,
LHR,LOAD HALFWORD (3216),RRE,,EI,,,,,,B927,7-231,,,,,
LHRL,LOAD HALFWORD RELATIVE LONG (3216),RIL-b,,GE,,A*,,,,C45,7-231,,,,,
LHY,LOAD HALFWORD (32)16,RXY-a,,LD,,A,,,B2,E378,7-231,,,,,
LLC,LOAD LOGICAL CHARACTER (328),RXY-a,,EI,,A,,,B2,E394,7-234,,,,,
LLCH,LOAD LOGICAL CHARACTER HIGH (328),RXY-a,,HW,,A,,,B2,E3C2,7-235,,,,,
LLCR,LOAD LOGICAL CHARACTER (328),RRE,,EI,,,,,,B994,7-234,,,,,
LLGC,LOAD LOGICAL CHARACTER (648),RXY-a,,N,,A,,,B2,E390,7-234,,,,,
LLGCR,LOAD LOGICAL CHARACTER (648),RRE,,EI,,,,,,B984,7-234,,,,,
LLGF,LOAD LOGICAL (6432),RXY-a,,N,,A,,,B2,E316,7-233,,,,,
LLGFAT,LOAD LOGICAL AND TRAP (6432),RXY-a,,LT,,A,,Dc,B2,E39D,7-234,,,,,
LLGFR,LOAD LOGICAL (6432),RRE,,N,,,,,,B916,7-233,,,,,
LLGFRL,LOAD LOGICAL RELATIVE LONG (6432),RIL-b,,GE,,A*,,SP,,C4E,7-233,,,,,
LLGH,LOAD LOGICAL HALFWORD (6416),RXY-a,,N,,A,,,B2,E391,7-235,,,,,
LLGHR,LOAD LOGICAL HALFWORD (6416),RRE,,EI,,,,,,B985,7-235,,,,,
LLGHRL,LOAD LOGICAL HALFWORD RELATIVE LONG,RIL-b,,GE,,A*,,,,C46,7-235,,,,,
LLGT,LOAD LOGICAL THIRTY ONE BITS (6431),RXY-a,,N,,A,,,B2,E317,7-237,,,,,
LLGTAT,LOAD LOGICAL THIRTY ONE BITS AND TRAP,RXY-a,,LT,,A,,Dc,B2,E39C,7-237,,,,,
LLGTR,LOAD LOGICAL THIRTY ONE BITS (6431),RRE,,N,,,,,,B917,7-237,,,,,
LLH,LOAD LOGICAL HALFWORD (3216),RXY-a,,EI,,A,,,B2,E395,7-235,,,,,
LLHH,LOAD LOGICAL HALFWORD HIGH (3216),RXY-a,,HW,,A,,,B2,E3C6,7-236,,,,,
LLHR,LOAD LOGICAL HALFWORD (3216),RRE,,EI,,,,,,B995,7-235,,,,,
LLHRL,LOAD LOGICAL HALFWORD RELATIVE LONG,RIL-b,,GE,,A*,,,,C42,7-235,,,,,
LLIHF,LOAD LOGICAL IMMEDIATE (high),RIL-a,,EI,,,,,,C0E,7-236,,,,,
LLIHH,LOAD LOGICAL IMMEDIATE (high high),RI-a,,N,,,,,,A5C,7-236,,,,,
LLIHL,LOAD LOGICAL IMMEDIATE (high low),RI-a,,N,,,,,,A5D,7-236,,,,,
LLILF,LOAD LOGICAL IMMEDIATE (low),RIL-a,,EI,,,,,,C0F,7-236,,,,,
LLILH,LOAD LOGICAL IMMEDIATE (low high),RI-a,,N,,,,,,A5E,7-236,,,,,
LLILL,LOAD LOGICAL IMMEDIATE (low low),RI-a,,N,,,,,,A5F,7-236,,,,,
LLZRGF,LOAD LOGICAL AND ZERO RIGHTMOST BYTE,RXY-a,,LZ,,A,,,B2,E33A,7-234,,,,,
LM,LOAD MULTIPLE (32),RS-a,,,,A,,,B2,98,7-237,,,,,
LMD,LOAD MULTIPLE DISJOINT (6432&32),SS-e,,N,¤9,A,,B2,B4,EF,7-238,,,,,
LMG,LOAD MULTIPLE (64),RSY-a,,N,,A,,,B2,EB04,7-237,,,,,
LMH,LOAD MULTIPLE HIGH (32),RSY-a,,N,,A,,,B2,EB96,7-238,,,,,
LMY,LOAD MULTIPLE (32),RSY-a,,LD,,A,,,B2,EB98,7-237,,,,,
LNDBR,LOAD NEGATIVE (long BFP),RRE,C,,"¤7,9",,,Db,,B311,19-34,,,,,
LNDFR,LOAD NEGATIVE (long),RRE,,FS,"¤7,9",,,Da,,B371,9-34,,,,,
LNDR,LOAD NEGATIVE (long HFP),RR,C,,"¤7,9",,,Da,,21,18-16,,,,,
LNEBR,LOAD NEGATIVE (short BFP),RRE,C,,"¤7,9",,,Db,,B301,19-34,,,,,
LNER,LOAD NEGATIVE (short HFP),RR,C,,"¤7,9",,,Da,,31,18-16,,,,,
LNGFR,LOAD NEGATIVE (6432),RRE,C,N,,,,,,B911,7-239,,,,,
LNGR,LOAD NEGATIVE (64),RRE,C,N,,,,,,B901,7-239,,,,,
LNR,LOAD NEGATIVE (32),RR,C,,,,,,,11,7-239,,,,,
LNXBR,LOAD NEGATIVE (extended BFP),RRE,C,,"¤7,9",,SP Db,,,B341,19-34,,,,,
LNXR,LOAD NEGATIVE (extended HFP),RRE,C,,"¤7,9",,SP Da,,,B361,18-16,,,,,
LOC,LOAD ON CONDITION (32),RSY-b,,L1,,A,,,B2,EBF2,7-239,,,,,
LOCFH,LOAD HIGH ON CONDITION (32),RSY-b,,L2,,A,,,B2,EBE0,7-239,,,,,
LOCFHR,LOAD HIGH ON CONDITION (32),RRF-c,,L2,,,,,,B9E0,7-239,,,,,
LOCG,LOAD ON CONDITION (64),RSY-b,,L1,,A,,,B2,EBE2,7-239,,,,,
LOCGHI,LOAD HALFWORD IMMEDIATE ON CONDITION,RIE-g,,L2,,,,,,EC46,7-232,,,,,
LOCGR,LOAD ON CONDITION (64),RRF-c,,L1,,A,,,,B9E2,7-239,,,,,
LOCHHI,LOAD HALFWORD HIGH IMMEDIATE ON,RIE-g,,L2,,,,,,EC4E,7-232,,,,,
LOCHI,LOAD HALFWORD IMMEDIATE ON CONDITION,RIE-g,,L2,,,,,,EC42,7-232,,,,,
LOCR,LOAD ON CONDITION (32),RRF-c,,L1,,A,,,,B9F2,7-239,,,,,
LPD,LOAD PAIR DISJOINT (32),SSF,C,IA,,A,SP,B1,B2,C84,7-241,,,,,
LPDBR,LOAD POSITIVE (long BFP),RRE,C,,"¤7,9",,Db,,,B310,19-35,,,,,
LPDFR,LOAD POSITIVE (long),RRE,,FS,"¤7,9",,Da,,,B370,9-34,,,,,
LPDG,LOAD PAIR DISJOINT (64),SSF,C,IA,,A,SP,B1,B2,C85,7-241,,,,,
LPDR,LOAD POSITIVE (long HFP),RR,C,,"¤7,9",,Da,,,20,18-16,,,,,
LPEBR,LOAD POSITIVE (short BFP),RRE,C,,"¤7,9",,Db,,,B300,19-35,,,,,
LPER,LOAD POSITIVE (short HFP),RR,C,,"¤7,9",,Da,,,30,18-16,,,,,
LPGFR,LOAD POSITIVE (6432),RRE,C,N,,,,,,B910,7-242,,,,,
LPGR,LOAD POSITIVE (64),RRE,C,N,,,,IF,,B900,7-242,,,,,
LPQ,LOAD PAIR FROM QUADWORD (64&64128),RXY-a,,N,¤9,A,SP,,B2,E38F,7-242,,,,,
LPR,LOAD POSITIVE (32),RR,C,,,,,IF,,10,7-242,,,,,
LPSW,LOAD PSW,S,L,,P,A,SP,¢,B2,82,10-53,,,,,
LPSWE,LOAD PSW EXTENDED,S,L,N,P,A,SP,¢,B2,B2B2,10-53,,,,,
LPTEA,LOAD PAGE TABLE ENTRY ADDRESS,RRF-b,C,D2,P,A1*,SP SO,,R2,B9AA,10-49,,,,,
LPXBR,LOAD POSITIVE (extended BFP),RRE,C,,"¤7,9",,SP Db,,,B340,19-35,,,,,
LPXR,LOAD POSITIVE (extended HFP),RRE,C,,"¤7,9",,SP Da,,,B360,18-16,,,,,
LR,LOAD (32),RR,,,,,,,,18,7-221,,,,,
LRA,LOAD REAL ADDRESS (32),RX-a,C,,P,A1 *,SO,,BP,B1,10-54,,,,,
LRAG,LOAD REAL ADDRESS (64),RXY-a,C,N,P,A1 *,,,BP,E303,10-54,,,,,
LRAY,LOAD REAL ADDRESS (32),RXY-a,C,LD,P,A1*,SO,,BP,E313,10-54,,,,,
LRDR,LOAD ROUNDED (extended to long HFP),RR,,,"¤7,9",,SP Da,EO,,25,18-17,,,,,
LRER,LOAD ROUNDED (long to short HFP),RR,,,"¤7,9",,Da,EO,,35,18-17,,,,,
LRL,LOAD RELATIVE LONG (32),RIL-b,,GE,,A,SP,,,C4D,7-222,,,,,
LRV,LOAD REVERSED (32),RXY-a,,N3,,A,,,B2,E31E,7-243,,,,,
LRVG,LOAD REVERSED (64),RXY-a,,N,,A,,,B2,E30F,7-243,,,,,
LRVGR,LOAD REVERSED (64),RRE,,N,,,,,,B90F,7-243,,,,,
LRVH,LOAD REVERSED (16),RXY-a,,N3,,A,,,B2,E31F,7-243,,,,,
LRVR,LOAD REVERSED (32),RRE,,N3,,,,,,B91F,7-242,,,,,
LT,LOAD AND TEST (32),RXY-a,C,EI,,A,,,B2,E312,7-228,,,,,
LTDBR,LOAD AND TEST (long BFP),RRE,C,,"¤7,9",,Db,Xi,,B312,19-31,,,,,
LTDR,LOAD AND TEST (long HFP),RR,C,,"¤7,9",,Da,,,22,18-13,,,,,
LTDTR,LOAD AND TEST (long DFP),RRE,C,TF,"¤7,9",,Dt,Xi,,B3D6,20-40,,,,,
LTEBR,LOAD AND TEST (short BFP),RRE,C,,"¤7,9",,Db,Xi,,B302,19-31,,,,,
LTER,LOAD AND TEST (short HFP),RR,C,,"¤7,9",,Da,,,32,18-13,,,,,
LTG,LOAD AND TEST (64),RXY-a,C,EI,,A,,,B2,E302,7-228,,,,,
LTGF,LOAD AND TEST (6432),RXY-a,C,GE,,A,,,B2,E332,7-228,,,,,
LTGFR,LOAD AND TEST (6432),RRE,C,N,,,,,,B912,7-228,,,,,
LTGR,LOAD AND TEST (64),RRE,C,N,,,,,,B902,7-228,,,,,
LTR,LOAD AND TEST (32),RR,C,,,,,,,12,7-228,,,,,
LTXBR,LOAD AND TEST (extended BFP),RRE,C,,"¤7,9",,SP Db,Xi,,B342,19-31,,,,,
LTXR,LOAD AND TEST (extended HFP),RRE,C,,"¤7,9",,SP Da,,,B362,18-14,,,,,
LTXTR,LOAD AND TEST (extended DFP),RRE,C,TF,"¤7,9",,SP Dt,Xi,,,,B3DE,20-40,,,
LURA,LOAD USING REAL ADDRESS (32),RRE,,,P,A1,SP,,,,,B24B,10-59,,,
LURAG,LOAD USING REAL ADDRESS (64),RRE,,N,P,A1,SP,,,,,B905,10-59,,,
LXD,LOAD LENGTHENED (long to extended HFP),RXE,,,"¤7,9",A,SP Da,,,,B2,ED25,18-15,,,
LXDB,LOAD LENGTHENED (long to extended BFP),RXE,,,"¤7,9",A,SP Db,Xi,,,B2,ED05,19-34,,,
LXDBR,LOAD LENGTHENED (long to extended BFP),RRE,,,"¤7,9",,SP Db,Xi,,,,B305,19-33,,,
LXDR,LOAD LENGTHENED (long to extended HFP),RRE,,,"¤7,9",,SP Da,,,,,B325,18-15,,,
LXDTR,LOAD LENGTHENED (long to extended DFP),RRF-d,,TF,"¤7,9",,SP Dt,Xi,,,,B3DC,20-44,,,
LXE,LOAD LENGTHENED (short to extended HFP),RXE,,,"¤7,9",A,SP Da,,,,B2,ED26,18-15,,,
LXEB,LOAD LENGTHENED (short to extended BFP),RXE,,,"¤7,9",A,SP Db,Xi,,,B2,ED06,19-34,,,
LXEBR,LOAD LENGTHENED (short to extended BFP),RRE,,,"¤7,9",,SP Db,Xi,,,,B306,19-33,,,
LXER,LOAD LENGTHENED (short to extended HFP),RRE,,,"¤7,9",,SP Da,,,,,B326,18-15,,,
LXR,LOAD (extended),RRE,,,"¤7,9",,SP Da,,,,,B365,9-31,,,
LY,LOAD (32),RXY-a,,LD,,A,,,,,B2,E358,7-221,,,
LZDR,LOAD ZERO (long),RRE,,,"¤7,9",,Da,,,,,B375,9-35,,,
LZER,LOAD ZERO (short),RRE,,,"¤7,9",,Da,,,,,B374,9-35,,,
LZRF,LOAD AND ZERO RIGHTMOST BYTE (32),RXY-a,,LZ,,A,,,,,B2,E33B,7-229,,,
LZRG,LOAD AND ZERO RIGHTMOST BYTE (64),RXY-a,,LZ,,A,,,,,B2,E32A,7-229,,,
LZXR,LOAD ZERO (extended),RRE,,,"¤7,9",,SP Da,,,,,B376,9-35,,,
M,MULTIPLY (6432),RX-a,,,,A,SP,,,,B2,5C,7-259,,,
MAD,MULTIPLY AND ADD (long HFP),RXF,,HM,"¤7,9",A,Da,EU,EO,,B2,ED3E,18-19,,,
MADB,MULTIPLY AND ADD (long BFP),RXF,,,"¤7,9",A,Db,Xi,Xo,Xu Xx,B2,ED1E,19-38,,,
MADBR,MULTIPLY AND ADD (long BFP),RRD,,,"¤7,9",,Db,Xi,Xo,Xu Xx,,B31E,19-38,,,
MADR,MULTIPLY AND ADD (long HFP),RRD,,HM,"¤7,9",,Da,EU,EO,,,B33E,18-19,,,
MAE,MULTIPLY AND ADD (short HFP),RXF,,HM,"¤7,9",A,Da,EU,EO,,B2,ED2E,18-19,,,
MAEB,MULTIPLY AND ADD (short BFP),RXF,,,"¤7,9",A,Db,Xi,Xo,Xu Xx,B2,ED0E,19-38,,,
MAEBR,MULTIPLY AND ADD (short BFP),RRD,,,"¤7,9",,Db,Xi,Xo,Xu Xx,,B30E,19-38,,,
MAER,MULTIPLY AND ADD (short HFP),RRD,,HM,"¤7,9",,Da,EU,EO,,,B32E,18-19,,,
MAY,MULTIPLY & ADD UNNORMALIZED (long to ext. HFP),RXF,,UE,"¤7,9",A,Da,,,,B2,ED3A,18-20,,,
MAYH,MULTIPLY AND ADD UNNRM. (long to ext. high HFP),RXF,,UE,"¤7,9",A,Da,,,,B2,ED3C,18-20,,,
MAYHR,MULTIPLY AND ADD UNNRM. (long to ext. high HFP),RRD,,UE,"¤7,9",,Da,,,,,B33C,18-20,,,
MAYL,MULTIPLY AND ADD UNNRM. (long to ext. low HFP),RXF,,UE,"¤7,9",A,Da,,,,B2,ED38,18-20,,,
MAYLR,MULTIPLY AND ADD UNNRM. (long to ext. low HFP),RRD,,UE,"¤7,9",,Da,,,,,B338,18-20,,,
MAYR,MULTIPLY & ADD UNNORMALIZED (long to ext. HFP),RRD,,UE,"¤7,9",,Da,,,,,B33A,18-20,,,
MC,MONITOR CALL,SI,,,"¤4,8,9",,SP,,ME,,,AF,7-243,,,
MD,MULTIPLY (long HFP),RX-a,,,"¤7,9",A,Da,EU,EO,,B2,6C,18-18,,,
MDB,MULTIPLY (long BFP),RXE,,,"¤7,9",A,Db,Xi,Xo,Xu Xx,B2,ED1C,19-37,,,
MDBR,MULTIPLY (long BFP),RRE,,,"¤7,9",,Db,Xi,Xo,Xu Xx,,B31C,19-37,,,
MDE,MULTIPLY (short to long HFP),RX-a,,,"¤7,9",A,Da,EU,EO,,B2,7C,18-18,,,
MDEB,MULTIPLY (short to long BFP),RXE,,,"¤7,9",A,Db,Xi,,,B2,ED0C,19-37,,,
MDEBR,MULTIPLY (short to long BFP),RRE,,,"¤7,9",,Db,Xi,,,,B30C,19-37,,,
MDER,MULTIPLY (short to long HFP),RR,,,"¤7,9",,Da,EU,EO,,,3C,18-17,,,
MDR,MULTIPLY (long HFP),RR,,,"¤7,9",,Da,EU,EO,,,2C,18-17,,,
MDTR,MULTIPLY (long DFP),RRF-a,,TF,"¤7,9",,Dt,Xi,Xo,Xu Xx,,B3D0,20-46,,,
MDTRA,MULTIPLY (long DFP),RRF-a,,F,"¤7,9",,Dt,Xi,Xo,Xu Xx Xq,,B3D0,20-47,,,
ME,MULTIPLY (short to long HFP),RX-a,,,"¤7,9",A,Da,EU,EO,,B2,7C,18-18,,,
MEE,MULTIPLY (short HFP),RXE,,,"¤7,9",A,Da,EU,EO,,B2,ED37,18-18,,,
MEEB,MULTIPLY (short BFP),RXE,,,"¤7,9",A,Db,Xi,Xo,Xu Xx,B2,ED17,19-37,,,
MEEBR,MULTIPLY (short BFP),RRE,,,"¤7,9",,Db,Xi,Xo,Xu Xx,,B317,19-37,,,
MEER,MULTIPLY (short HFP),RRE,,,"¤7,9",,Da,EU,EO,,,B337,18-17,,,
MER,MULTIPLY (short to long HFP),RR,,,"¤7,9",,Da,EU,EO,,,3C,18-18,,,
MFY,MULTIPLY (6432),RXY-a,,GE,,A,SP,,,,B2,E35C,7-259,,,
MGHI,MULTIPLY HALFWORD IMMEDIATE (6416),RI-a,,N,,,,,,,,A7D,7-260,,,
MH,MULTIPLY HALFWORD (3216),RX-a,,,,A,,,,,B2,4C,7-260,,,
MHI,MULTIPLY HALFWORD IMMEDIATE (3216),RI-a,,,,,,,,,,A7C,7-260,,,
MHY,MULTIPLY HALFWORD (3216),RXY-a,,GE,,A,,,,,,,,B2,E37C,7-260
ML,MULTIPLY LOGICAL (6432),RXY-a,,N3,,A,SP,,,,,,,B2,E396,7-261
MLG,MULTIPLY LOGICAL (12864),RXY-a,,N,,A,SP,,,,,,,B2,E386,7-261
MLGR,MULTIPLY LOGICAL (12864),RRE,,N,,,SP,,,,,,,,B986,7-261
MLR,MULTIPLY LOGICAL (6432),RRE,,N3,,,SP,,,,,,,,B996,7-260
MP,MULTIPLY DECIMAL,SS-b,,,¤9,A,SP Dg,,,,,ST,B1,B2,FC,8-12
MR,MULTIPLY (6432),RR,,,,,SP,,,,,,,,1C,7-259
MS,MULTIPLY SINGLE (32),RX-a,,,,A,,,,,,,,B2,71,7-261
MSCH,MODIFY SUBCHANNEL,S,C,,P,A,SP OP,,,¢,GS,,,B2,B232,14-7
MSD,MULTIPLY AND SUBTRACT (long HFP),RXF,,HM,"¤7,9",A,,Da,EU,EO,,,,B2,ED3F,18-19
MSDB,MULTIPLY AND SUBTRACT (long BFP),RXF,,,"¤7,9",A,,Db,Xi,,Xo,Xu Xx,,B2,ED1F,19-38
MSDBR,MULTIPLY AND SUBTRACT (long BFP),RRD,,,"¤7,9",,,Db,Xi,,Xo,Xu Xx,,,B31F,19-38
MSDR,MULTIPLY AND SUBTRACT (long HFP),RRD,,HM,"¤7,9",,,Da,EU,EO,,,,,B33F,18-19
MSE,MULTIPLY AND SUBTRACT (short HFP),RXF,,HM,"¤7,9",A,,Da,EU,EO,,,,B2,ED2F,18-19
MSEB,MULTIPLY AND SUBTRACT (short BFP),RXF,,,"¤7,9",A,,Db,Xi,,Xo,Xu Xx,,B2,ED0F,19-38
MSEBR,MULTIPLY AND SUBTRACT (short BFP),RRD,,,"¤7,9",,,Db,Xi,,Xo,Xu Xx,,,B30F,19-38
MSER,MULTIPLY AND SUBTRACT (short HFP),RRD,,HM,"¤7,9",,,Da,EU,EO,,,,,B32F,18-19
MSFI,MULTIPLY SINGLE IMMEDIATE (32),RIL-a,,GE,,,,,,,,,,,C21,7-262
MSG,MULTIPLY SINGLE (64),RXY-a,,N,,A,,,,,,,,B2,E30C,7-261
MSGF,MULTIPLY SINGLE (6432),RXY-a,,N,,A,,,,,,,,B2,E31C,7-262
MSGFI,MULTIPLY SINGLE IMMEDIATE (6432),RIL-a,,GE,,,,,,,,,,,C20,7-262
MSGFR,MULTIPLY SINGLE (6432),RRE,,N,,,,,,,,,,,B91C,7-261
MSGR,MULTIPLY SINGLE (64),RRE,,N,,,,,,,,,,,B90C,7-261
MSR,MULTIPLY SINGLE (32),RRE,,,,,,,,,,,,,B252,7-261
MSTA,MODIFY STACKED STATE,RRE,,,¤1,A1*,SP SE,,,,,ST,,,B247,10-59
MSY,MULTIPLY SINGLE (32),RXY-a,,LD,,A,,,,,,,,B2,E351,7-261
MVC,MOVE (character),SS-a,,,¤9,A,,,,,,ST,B1,B2,D2,7-244
MVCDK,MOVE WITH DESTINATION KEY,SSE,,,Q,A,,,,,GM,ST,B1,B2,E50F,10-64
MVCIN,MOVE INVERSE,SS-a,,,¤9,A,,,,,,ST,B1,B2,E8,7-245
MVCK,MOVE WITH KEY,SS-d,C,,Q,A,,,,,,ST,B1,B2,D9,10-65
MVCL,MOVE LONG,RR,C,,¤9,A,SP II,,,,,ST,R1,R2,0E,7-246
MVCLE,MOVE LONG EXTENDED,RS-a,C,,¤9,A,SP IC,,,,,ST,R1,R3,A8,7-250
MVCLU,MOVE LONG UNICODE,RSY-a,C,E2,¤9,A,SP IC,,,,,ST,R1,R3,EB8E,7-253
MVCOS,MOVE WITH OPTIONAL SPECIFICATIONS,SSF,C,MO,Q,A,,SO,,,G0,ST,B†,B‡,C80,10-66
MVCP,MOVE TO PRIMARY,SS-d,C,,Q,A,,SO,,¢,,ST,,,DA,10-62
MVCS,MOVE TO SECONDARY,SS-d,C,,Q,A,,SO,,¢,,ST,,,DB,10-62
MVCSK,MOVE WITH SOURCE KEY,SSE,,,Q,A,,,,,GM,ST,B1,B2,E50E,10-69
MVGHI,MOVE (6416),SIL,,GE,,A,,,,,,ST,B1,,E548,7-245
MVHHI,MOVE (1616),SIL,,GE,,A,,,,,,ST,B1,,E544,7-244
MVHI,MOVE (3216),SIL,,GE,,A,,,,,,ST,B1,,E54C,7-245
MVI,MOVE (immediate),SI,,,,A,,,,,,ST,B1,,92,7-245
MVIY,MOVE (immediate),SIY,,LD,,A,,,,,,ST,B1,,EB52,7-245
MVN,MOVE NUMERICS,SS-a,,,¤9,A,,,,,,ST,B1,B2,D1,7-256
MVO,MOVE WITH OFFSET,SS-b,,,¤9,A,,,,,,ST,B1,B2,F1,7-258
MVPG,MOVE PAGE,RRE,C,,Q,A,SP,,,,G0,ST,R1,R2,B254,10-60
MVST,MOVE STRING,RRE,C,,¤9,A,SP IC,,,,G0,ST,R1,R2,B255,7-257
MVZ,MOVE ZONES,SS-a,,,¤9,A,,,,,,ST,B1,B2,D3,7-259
MXBR,MULTIPLY (extended BFP),RRE,,,"¤7,9",,SP,Db,Xi,,Xo,Xu Xx,,,B34C,19-37
MXD,MULTIPLY (long to extended HFP),RX-a,,,"¤7,9",A,SP,Da,EU EO,,,,,B2,67,18-18
MXDB,MULTIPLY (long to extended BFP),RXE,,,"¤7,9",A,SP,Db,Xi,,,,,B2,ED07,19-37
MXDBR,MULTIPLY (long to extended BFP),RRE,,,"¤7,9",,SP,Db,Xi,,,,,,B307,19-37
MXDR,MULTIPLY (long to extended HFP),RR,,,"¤7,9",,SP,Da,EU EO,,,,,,27,18-17
MXR,MULTIPLY (extended HFP),RR,,,"¤7,9",,SP,Da,EU EO,,,,,,26,18-17
MXTR,MULTIPLY (extended DFP),RRF-a,,TF,"¤7,9",,SP,Dt,Xi,,Xo,Xu Xx,,,B3D8,20-46
MXTRA,MULTIPLY (extended DFP),RRF-a,,F,"¤7,9",,SP,Dt,Xi,,Xo,Xu Xx Xq,,,B3D8,20-47
MY,MULTIPLY UNNORMALIZED (long to ext. HFP),RXF,,UE,"¤7,9",A,SP Da,,,,,,,B2,ED3B,18-22
MYH,MULTIPLY UNNORM. (long to ext. high HFP),RXF,,UE,"¤7,9",A,Da,,,,,,,B2,ED3D,18-22
MYHR,MULTIPLY UNNORM. (long to ext. high HFP),RRD,,UE,"¤7,9",,Da,,,,,,,,B33D,18-22
MYL,MULTIPLY UNNORM. (long to ext. low HFP),RXF,,UE,"¤7,9",A,Da,,,,,,,B2,ED39,18-22
MYLR,MULTIPLY UNNORM. (long to ext. low HFP),RRD,,UE,"¤7,9",,Da,,,,,,,,B339,18-22
MYR,MULTIPLY UNNORMALIZED (long to ext. HFP),RRD,,UE,"¤7,9",,SP Da,,,,,,,,B33B,18-22
N,AND (32),RX-a,C,,,A,,,,,,,,B2,54,7-32
NC,AND (character),SS-a,C,,¤9,A,,,,,,ST,B1,B2,D4,7-33
NG,AND (64),RXY-a,C,N,,A,,,,,,,,B2,E380,7-32
NGR,AND (64),RRE,C,N,,,,,,,,,,,B980,7-32
NGRK,AND (64),RRF-a,C,DO,,,,,,,,,,,B9E4,7-32
NI,AND (immediate),SI,C,,,A,,,£2,,,ST,B1,,94,7-32
NIAI,NEXT INSTRUCTION ACCESS INTENT,IE,,EH,,,,,,,,,,,B2FA,7-262
NIHF,AND IMMEDIATE (high),RIL-a,C,EI,,,,,,,,,,,C0A,7-33
NIHH,AND IMMEDIATE (high high),RI-a,C,N,,,,,,,,,,,A54,7-33
NIHL,AND IMMEDIATE (high low),RI-a,C,N,,,,,,,,,,,A55,7-33
NILF,AND IMMEDIATE (low),RIL-a,C,EI,,,,,,,,,,,C0B,7-34
NILH,AND IMMEDIATE (low high),RI-a,C,N,,,,,,,,,,,A56,7-34
NILL,AND IMMEDIATE (low low),RI-a,C,N,,,,,,,,,,,A57,7-34
NIY,AND (immediate),SIY,C,LD,,A,,,£2,,,ST,B1,,EB54,7-32
NR,AND (32),RR,C,,,,,,,,,,,,14,7-32
NRK,AND (32),RRF-a,C,DO,,,,,,,,,,,B9F4,7-32
NTSTG,NONTRANSACTIONAL STORE (64),RXY-a,,TX,¤9,A,SP,,,,,ST,,B2,E325,7-264
NY,AND (32),RXY-a,C,LD,,A,,,,,,,,B2,E354,7-32
O,OR (32),RX-a,C,,,A,,,,,,,,B2,56,7-264
OC,OR (character),SS-a,C,,¤9,A,,,,,,ST,B1,B2,D6,7-265
OG,OR (64),RXY-a,C,N,,A,,,,,,,,B2,E381,7-264
OGR,OR (64),RRE,C,N,,,,,,,,,,,B981,7-264
OGRK,OR (64),RRF-a,C,DO,,,,,,,,,,,B9E6,7-264
OI,OR (immediate),SI,C,,,A,,,,,,ST,B1,,96,7-264
OIHF,OR IMMEDIATE (high),RIL-a,C,EI,,,,,,,,,,,C0C,7-265
OIHH,OR IMMEDIATE (high high),RI-a,C,N,,,,,,,,,,,A58,7-265
OIHL,OR IMMEDIATE (high low),RI-a,C,N,,,,,,,,,,,A59,7-265
OILF,OR IMMEDIATE (low),RIL-a,C,EI,,,,,,,,,,,C0D,7-265
OILH,OR IMMEDIATE (low high),RI-a,C,N,,,,,,,,,,,A5A,7-266
OILL,OR IMMEDIATE (low low),RI-a,C,N,,,,,,,,,,,A5B,7-266
OIY,OR (immediate),SIY,C,LD,,A,,,,,,ST,B1,,EB56,7-264
OR,OR (32),RR,C,,,,,,,,,,,,16,7-264
ORK,OR (32),RRF-a,C,DO,,,,,,,,,,,B9F6,7-264
OY,OR (32),RXY-a,C,LD,,A,,,,,,,,B2,E356,7-264
PACK,PACK,SS-b,,,¤9,A,,,,,,ST,B1,B2,F2,7-266
PALB,PURGE ALB,RRE,,,P,,,,$,,,,,,B248,10-112
PC,PROGRAM CALL,S,,,Q,A1*,Z1,T,¢,GM,,B ST,,,B218,10-86
PCC,PERFORM CRYPTOGRAPHIC COMPUTATION,RRE,C,M4,"¤5,9",A,SP IC,,,GM I1,,ST,,,B92C,7-269
PCKMO,PERFORM CRYPTOGRAPHIC KEY MGMT.,RRE,,M3,P,A,SP,,,GM,,ST,,,B928,10-72
,OPERATIONS,,,,,,,,,,,,,,,
PFD,PREFETCH DATA,RXY-b,,GE,"¤9,11",,,,,,,,,B2,E336,7-310
PFDRL,PREFETCH DATA RELATIVE LONG,RIL-c,,GE,"¤9,11",,,,,,,,,,C62,7-310
PFMF,PERFORM FRAME MANAGEMENT FUNCTION,RRE,,ED1,P,A1,SP II,,¢3,,,,,,B9AF,10-76
PFPO,PERFORM FLOATING-POINT OPERATION,E,,PF,¤7-9,,SP Da,Xi,,Xo,Xu Xx Xq,,,,010A,9-35
PGIN,PAGE IN,RRE,C,ES,P,A1,,,¢,,,,,,B22E,10-70
PGOUT,PAGE OUT,RRE,C,ES,P,A1,,,¢,,,,,,B22F,10-71
PKA,PACK ASCII,SS-f,,E2,¤9,A,SP,,,,,ST,B1,B2,E9,7-267
PKU,PACK UNICODE,SS-f,,E2,¤9,A,SP,,,,,ST,B1,B2,E1,7-268
